Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"CA Pérez","Looking ahead: The risk of neurologic complications due to COVID-19",2020,"Neurology: Clinical Practice","AAN Enterprises","https://cp.neurology.org/content/early/2020/04/08/CPJ.0000000000000836.abstract","https://scholar.google.com/scholar?cites=7126472719664495287&as_sdt=2005&sciodt=0,5&hl=en",428,"2020-06-03 23:58:10","","","","",,,,,3,3.00,3,1,1,"… acute cerebrovascular disease, and seizures.12 Secondary neurologic manifestations of COVID-19 are thought to result from the widespread dysregulation of homeostasis due … storm), hypercoagulability, and direct myocardial invasion are associated with myocardial …"
0,"C Pawlowski, T Wagner, A Puranik…","Longitudinal laboratory testing tied to PCR diagnostics in COVID-19 patients reveals temporal evolution of distinctive coagulopathy signatures",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2005.10938","",352,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… abnormalities are prevalent in COVIDpos, a high-resolution temporal understanding of how these parameters evolve in COVID-19 patients post diagnosis has not been established. Specifically, in the wake of accumulating evidence for hypercoagulability in COVIDpos patients …"
0,"MR Golomb, GC Hall","Letter by Golomb and Hall Regarding Article,“Temporary Emergency Guidance to US Stroke Centers During the COVID-19 Pandemic”",,"Stroke","Am Heart Assoc","https://www.ahajournals.org/doi/pdf/10.1161/STROKEAHA.120.030251","",149,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,,"… The guidelines cite the work of Guo et al,4 suggesting that hypercoagulable states due to acute infection and car- diac damage caused by COVID-19 may be some of the mechanisms by which COVID-19 causes stroke. Throm …"
0,"RC Cerrud-Rodriguez, G Victoria…","Lecciones desde el epicentro occidental de la pandemia: la experiencia de Montefiore Health System en el manejo de pacientes infectados con COVID-19 en la …",2020,"Revista Médica de …","ww.revistamedica.org","http://ww.revistamedica.org/index.php/rmdp/article/view/881","",344,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… Caja de Seguro Social. Ciudad de Panamá. República de Panamá. Palabras clave: COVID-19, pandemia, hipercoagulabilidad, tormenta de citoquinas Keywords: COVID-19, pandemic, hypercoagulability, cytokine storm Correspondencia a: Dr. Roberto C. Cerrud-Rodriguez …"
0,"BM Henry, G Aggarwal, J Wong, S Benoit…","Lactate dehydrogenase levels predict coronavirus disease 2019 (COVID-19) severity and mortality: A pooled analysis",2020,"The American Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0735675720304368","",222,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… 18], [19], [20]]. Elevated d-dimer levels and thrombocytopenia in patients with severe COVID-19 have also been reported, which suggests a hypercoagulable state may be contributing to severity of illness and mortality [21,22] …"
3,"J Thachil, N Tang, S Gando, A Falanga…","Laboratory haemostasis monitoring in COVID‐19",2020,"… of Thrombosis and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jth.14866","https://scholar.google.com/scholar?cites=12513147960009140789&as_sdt=2005&sciodt=0,5&hl=en",63,"2020-06-03 23:58:10","","","","",,,,,3,3.00,1,5,1,"… activated partial thromboplastin time > 5 seconds as independent predictors of thrombotic complications.3 Fibrinogen is another marker of hypercoagulability. Extremely high fibrinogen levels are noted in the COVID-19 patients.5 …"
0,"JT Haemost","Laboratory haemostasis monitoring in COVID-19",,"Wiley Online Library","","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jth.14866","",107,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,1,,"… clinical improvement.4 In relation to other haemostatic tests, Klok et al studied 184 patients with proven COVID-19 pneumonia … partial thrombo- plastin time > 5 seconds as independent predictors of thrombotic complications.3 Fibrinogen is another marker of hypercoagulability …"
0,"P Autopsias","La primera autopsia COVID-19 en España después del inicio de la pandemia",2020,"Revista Espanola De Patologia","Elsevier","https://www.sciencedirect.com/science/article/pii/S1699885520300453","",391,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,1,1,"… biopsies, where sampling is more limited. It is controversial whether COVID-19 patients present a higher hypercoagulability status than other critical conditions, which could explain these findings. However, it should be noted that …"
0,"C Tan, X Zheng, Y Huang, J Liu","Key to successful treatment of COVID-19: accurate identification of severe risks and early intervention of disease progression",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.04.06.20054890v1.abstract","",332,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"Page 1. Key to successful treatment of COVID-19: accurate identification of severe risks and early intervention of disease progression … shanhong@mail.sysu.edu.cn(Shan Hong); Short title: Key to successful treatment of COVID-19 Abstract Background …"
0,"T Feuth, T Saaresranta, A Karlsson, M Valtonen…","Is sleep apnoea a risk factor for Covid-19? Findings from a retrospective cohort study",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.05.14.20098319v1.abstract","",155,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… and leptin, which may contribute to the risk for cytokine storm in Covid-19.13-15 Hypercoagulability is another pathophysiologic feature shared by both Covid-19 and OSA.16,17 Furthermore, RAAS may also be … Thromboinflammation and the hypercoagulability of COVID-19 …"
4,"A Kumar, A Arora, P Sharma, SA Anikhindi…","Is diabetes mellitus associated with mortality and severity of COVID-19? A meta-analysis",2020,"Diabetes & Metabolic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1871402120301090","https://scholar.google.com/scholar?cites=2791882428433619165&as_sdt=2005&sciodt=0,5&hl=en",252,"2020-06-03 23:58:10","","","","",,,,,4,4.00,1,5,1,"… COVID-19 campus closures: see options for getting or retaining Remote Access to subscribed content. Download PDFDownload. Share. Export. Advanced. Elsevier … Is diabetes mellitus associated with mortality and severity of COVID-19? A meta-analysis …"
0,"H Salahuddin, AC Castonguay, SF Zaidi…","Interventional Stroke Care in the Era of COVID-19",2020,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fneur.2020.00468/full","",163,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,4,1,"… a proinflammatory state triggered by cytokines may contribute to vascular endothelial injury or a hypercoagulable state which … fibrillation in patients with mild or asymptomatic COVID-19, as a complication of severe COVID-19 pathology such as hypercoagulability or a …"
12,"ZS Ulhaq, GV Soraya","Interleukin-6 as a potential biomarker of COVID-19 progression",2020,"Médecine et Maladies Infectieuses","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129451/","https://scholar.google.com/scholar?cites=9482712952950586269&as_sdt=2005&sciodt=0,5&hl=en",337,"2020-06-03 23:58:10","","","","",,,,,12,12.00,6,2,1,"… [CrossRef] [Google Scholar]. 2. Wang H., Luo S., Shen Y., Li M., Zhang Z., Dong Y. Multiple enzyme release, inflammation storm and hypercoagulability are prominent indicators for disease progression in COVID-19: a multi-centered, correlation study with CT imaging score …"
0,"ZS Ulhaq, GV Soraya","Interleukin-6 Is a Potential Biomarker of COVID-19 Progression: Evidence from a Meta-Analysis",2020,"Available at SSRN 3562887","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3562887","",370,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… 12. Wang H, Luo S, Shen Y, Li M, Zhang Z, Dong Y, et al. Multiple enzyme release, inflammation storm and hypercoagulability are prominent indicators for disease progression in COVID-19: a multi-centered, correlation study with CT imaging score. SSRN. 2020. doi …"
0,"IG Baraboutis, P Gargalianos…","Initial Real-Life Experience from a Designated COVID-19 Centre in Athens, Greece: a Proposed Therapeutic Algorithm",2020,"Sn Comprehensive …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7247962/","",438,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,3,1,"… Crit Care Resusc. 2020;6. 18. Tan CW, Low JGH, Wong WH, Chua YY, Goh SL, Ng HJ. Critically ill COVID-19 infected patients exhibit increased clot waveform analysis parameters consistent with hypercoagulability. Am J Hematol. 2020. 10.1002/ajh.25822. 19 …"
0,"RN Puzzitiello, NR Pagani, MA Moverman…","Inflammatory and Coagulative Considerations for the Management of Orthopaedic Trauma Patients with COVID-19: A Review of the Current Evidence and Our …",2020,"Journal of …","journals.lww.com","https://journals.lww.com/jorthotrauma/Abstract/9000/Inflammatory_and_Coagulative_Considerations_for.98255.aspx","",175,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"Mounting evidence suggests that the pathogenesis of coronavirus disease 2019 (COVID-19) involves ah."
0,"RA Arroyo","Infarto renal en paciente con infección activa por COVID-19 Renal infarction in a patient with active COVID-19 infection Autores: Guillermo Cuevas Tascón (2), Danilo …",1920,"","static.elsevier.es","https://static.elsevier.es/covid/1-s2.0-S0211699520300485-main.pdf","",363,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,1,100,"… Lancet. April 17, 2020 https://doi.org/10.1016/ S0140-6736(20)30937-5 12.- Connors JM, Levy JH. Thromboinflammation and the hypercoagulability of COVID-19 J Thromb Haemost. 2020 Apr 17. doi: 10.1111/jth.14849. [Epub ahead of print ] …"
0,"A Balkrishna","Indian Traditional Ayurvedic Treatment Regime For Novel Coronavirus, COVID-19",,"patanjaliresearchinstitute.com","","https://www.patanjaliresearchinstitute.com/pdf/covid-19/Patanjali_Proposal_to_Battle_COVID-19__1_.pdf","",284,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,,"… Based on the clinical symptoms observed in the COVID-19 patients, the preventive medication should be aimed in reducing the inflammation of the respiratory tract through anti-inflammatory activity, and Page 13. [13] reduction of hypercoagulable state …"
0,"A Balkrishna","Indian Traditional Ayurvedic Treatment Regime For Novel Coronavirus, COVID-19",,"patanjaliresearchinstitute.com","","https://www.patanjaliresearchinstitute.com/pdf/covid-19/Patanjali_Proposal_to_Battle_COVID-19__1_.pdf","",302,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,,"… Based on the clinical symptoms observed in the COVID-19 patients, the preventive medication should be aimed in reducing the inflammation of the respiratory tract through anti-inflammatory activity, and Page 13. [13] reduction of hypercoagulable state …"
0,"V Giardini, A Carrer, M Casati, E Contro…","Increased sFLT1/PlGF ratio in COVID‐19: a novel link to Angiotensin II‐mediated endothelial dysfunction",2020,"American Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ajh.25882","",307,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… All rights reserved. Page 7. All authors read the manuscript and approved it. References [1] Panigada M, Bottino N, Tagliabue P, et al. Hypercoagulability of COVID-19 patients in Intensive Care Unit. A Report of Thromboelastography Findings and other …"
0,"R Marks","Importance of Glucose Control in the Fight against COVID-19: Can Yoga Practice Help",2020,"Austin J Endocrinol Diabetes","researchgate.net","https://www.researchgate.net/profile/Ray_Marks/publication/341219757_Importance_of_Glucose_Control_in_the_Fight_against_COVID-19/links/5eb46e5192851cd50da11ed9/Importance-of-Glucose-Control-in-the-Fight-against-COVID-19.pdf","",280,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,1,1,"… [14] specifically found that COVID-19 patients without other comorbidities, but with diabetes (n = 24) were at higher risk of severe pneumonia, release of tissue injury-related enzymes, excessive uncontrolled inflammation responses and hypercoagulable state associated with …"
0,"M Fudim, YJ Qadri, K Ghadimi, DB MacLeod…","Implications for Neuromodulation Therapy to Control Inflammation and Related Organ Dysfunction in COVID-19",2020,"Journal of …","Springer","https://link.springer.com/content/pdf/10.1007/s12265-020-10031-6.pdf","",355,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Journal of Thrombosis and Haemostasis, 4, 1997–2002. 27. Connors, JM, & Levy, JH (2020). Thromboinflammation and the hypercoagulability of COVID-19. Journal of Thrombosis and Haemostasis. 28. Ackland, GL, Whittle, J., Toner, A., et al. (2016) …"
0,"R Pop, V Quenardelle, A Hasiu, D Mihoc…","Impact of the Covid‐19 outbreak on acute stroke pathways–Insights from the Alsace region in France",2020,"European Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/ene.14316","",188,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… From a physiopathological standpoint, we should be seeing an increase in incidence of ischemic stroke. Initial findings point towards a hypercoagulable state in Covid-19 patients. High levels of thrombosis and inflammation serum markers, such as D-dimers, fibrinogen …"
0,"D Tremblay, M van Gerwen, M Alsen, S Thibaud…","Impact of anticoagulation prior to COVID-19 infection: a propensity score-matched cohort study",2020,"Blood","ashpublications.org","https://ashpublications.org/blood/article-abstract/doi/10.1182/blood.2020006941/458074","",282,"2020-06-03 23:58:10","CITATION","","","",,,,,0,0.00,0,5,1,"… Running Title: Pre-infection Anticoagulation in COVID-19 Keywords: COVID-19, SARS-CoV-2, anticoagulation, thrombosis, hypercoagulable Page 3. 2 Dear Editor: Coronavirus disease 2019 (COVID-19) has emerged as a global pandemic associated with …"
1,"R Pranata, I Huang, MA Lim…","Impact of Cerebrovascular and Cardiovascular Diseases on Mortality and Severity of COVID-19–Systematic Review, Meta-analysis, and Meta-regression",2020,"Journal of Stroke and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1052305720303578","https://scholar.google.com/scholar?cites=12476792470309252637&as_sdt=2005&sciodt=0,5&hl=en",223,"2020-06-03 23:58:10","","","","",,,,,1,1.00,0,4,1,"… 34 Another possible hypothesis for underlying cerebrovascular disease in increasing the risk for poor outcome in COVID-19 may be due to the relatively immobile in post-stroke patients which will increase the risk for hypercoagulable state that culminates in thrombus formation …"
0,"AY Abdelbadee, AM Abbas","Impact of COVID-19 on reproductive health and maternity services in low resource countries",2020,"The European Journal of …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/13625187.2020.1768527","",124,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… There are recent reports that some patients infected with COVID-19 suffered from hypercoagulability complications. Since pregnancy itself is a hypercoagulable state, infected women may be at increased risk of venous thromboembolism as a result of decreased mobility …"
