pid	title	sent	label	prob
x95h80nq	Measures for diagnosing and treating infections by a novel coronavirus responsible for a pneumonia outbreak originating in Wuhan, China	Here, we focus on advances in research and development of fast diagnosis methods, as well as potential prophylactics and therapeutics to prevent or treat 2019-nCoV infection.	1	0.6078988077281519
80m78jh2	Structural basis to design multi-epitope vaccines against Novel Coronavirus 19 (COVID19) infection, the ongoing pandemic emergency: an in silico approach	In the present study we have screened 38 CTL, 42 HTL and 12 B cell epitopes by utilizing different in silico tools.	-1	0.5
lg45goe2	Gilead and Moderna lead on coronavirus treatments	The entire process—from vaccine design, to manufacturing, to shipment—took only 7 weeks.	-1	0.5
rxrlbw60	2019-nCoV (Wuhan virus), a novel Coronavirus: Human-to-human transmission, travel-related cases, and vaccine readiness	As of 28 January 2020, there are in excess of 4,500 laboratory-confirmed cases, with > 100 known deaths.	-1	0.5
nror02j6	COVID-19 Update – March 2020 | Global Health | JN Learning | JAMA Ed Hub [Video recording]	(01:15) - What's the status and accuracy of diagnostic testing in the US?	-1	0.5
gu2mt6zp	Emergence of Novel Coronavirus 2019-nCoV: Need for Rapid Vaccine and Biologics Development	Nearly 35,000 cases were reported and at least 24 other countries or territories have reported coronavirus cases as early on as February.	1	0.7704122673047837
pidar1gz	Research and Development on Therapeutic Agents and Vaccines for COVID-19 and Related Human Coronavirus Diseases	It highlights antiviral strategies involving small molecules and biologics targeting complex molecular interactions involved in coronavirus infection and replication.	1	0.7704122673047837
b1iyr42n	Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)	The sequences of spike glycoprotein of 2019-nCoV and SARS coronavirus (SARS-CoV) were used for the comparison.	1	0.7704122673047837
2m6ks6nd	The outbreak of Coronavirus Disease 2019 (COVID-19)—An emerging global health threat	With evidence of nosocomial spread, a number of diligent measures are being employed to constrain its propagation.	-1	0.5
yk9u4fvp	Perceptions of the Adult US Population regarding the Novel Coronavirus Outbreak	Methods and Findings: We used an online platform to survey 718 adults in the US in early February 2020 using a questionnaire that we developed.	-1	0.5
fmumym1x	Prediction and Evolution of B Cell Epitopes of Surface Protein in SARS-CoV-2	Furthermore, the conservation of the epitopes, the adaptability and other evolutionary characteristics were also analyzed.	-1	0.5
1mjaycee	COVID-19 infection: Origin, transmission, and characteristics of human coronaviruses	There is no clinically approved antiviral drug or vaccine available to be used against COVID-19.	-1	0.5
mu413rvc	Estimation of the probability of reinfection with COVID-19 coronavirus by the SEIRUS model	Furthermore, numerical simulations were carried to complement the analytical results in investigating the effect of the implementation of quarantine and observatory procedures has on the projection of the further spread of the virus globally.	-1	0.5
1qkwsh6a	Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments	As on February 4, 2020, 425 deaths reported in China only and one death outside China (Philippines).	-1	0.5
c4pcztdc	Functional Cell Receptors for Human Coronavirus	The pathogen was a new coronavirus, named 2019 NovelCoronavirus (2019-nCoV) by WHO.	1	0.7704122673047837
rziv5342	Prevention Is Better Than the Cure: Risk Management of COVID-19	Daily updates on COVID-19 since early February 2020 have made headline news worldwide for much of 2020.	-1	0.5
oq79dfhr	Structure of novel coronavirus’s spike protein solved	UT Austin’s Jason McLellan and his colleagues, who have spent many years studying other coronaviruses, had already figured out how to use select	1	0.7704122673047837
2tu707ng	Potential Interventions for Novel Coronavirus in China: A Systemic Review	We suggest that the nutritional status of each infected patient should be evaluated before the administration of general treatments and the current children's RNA virus vaccines including influenza vaccine should be immunized for uninfected people and health care workers.	-1	0.5
ctd9sutv	Is COVID-19 receiving ADE from other coronaviruses?	ADE also requires prior exposure to similar antigenic epitopes, presumably circulating in local viruses, making it a possible explanation for the observed geographic limitation of severe cases and deaths.	-1	0.5
ckay4ufw	MATHEMATICAL PREDICTIONS FOR COVID-19 AS A GLOBAL PANDEMIC	The effort to evaluate the disease equilibrium shows that unless there is a dedicated effort from government, decision makers and stakeholders, the world would hardly be reed of the COVID-19 coronavirus and further spread is eminent and the rate of infection will continue to increase despite the increased rate of recovery because of the absence of vaccine at the moment.	1	0.7704122673047837
679qfp2s	Lack of Antiviral Activity of Darunavir against SARS-CoV-2	The in vitro antiviral activity of darunavir against a clinical isolate from a patient infected with SARS-CoV-2 was assessed.	-1	0.5
szsb1oan	The deadly coronaviruses: The 2003 SARS pandemic and the 2020 novel coronavirus epidemic in China	While human strains of Coronavirus are associated with about 15% of cases of the common cold, the SARS-CoV-2 may present with varying degrees of severity, from flu-like symptoms to death.	1	0.7704122673047837
hicqy5sj	Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV)	Previous studies showed that 2019-nCoV is highly homologous to human SARS-CoV and attaches host cells though the binding of the spike receptor binding domain (RBD) domain to the angiotensin-converting enzyme II (ACE2).	-1	0.5
c4u0gxp5	Overview of The 2019 Novel Coronavirus (2019-nCoV): The Pathogen of Severe Specific Contagious Pneumonia (SSCP)	Person-to-person transmission may occur through droplet or contact transmission and jeopardized first-line healthcare workers if lack of stringent infection control or no proper personal protective equipment available.	-1	0.5
c4u0gxp5	The outbreak of COVID-19: An overview	COVID-19 is a potential zoonotic disease with low to moderate (estimated 2%-5%) mortality rate.	-1	0.5
iy9vjpuh	Potential Maternal and Infant Outcomes from (Wuhan) Coronavirus 2019-nCoV Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections	Similar to such other coronaviruses as those causing the Middle East respiratory syndrome (MERS) and severe acute respiratory syndrome (SARS), the new coronavirus was reported to spread via natural aerosols from human-to-human.	1	0.7704122673047837
ejg393zs	Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century	The very rapid spread of the COVID-19 in China and in many other countries has caused fear among people across the world.	-1	0.5
luxgc7st	From SARS to COVID-19: A previously unknown SARS- related coronavirus (SARS-CoV-2) of pandemic potential infecting humans – Call for a One Health approach	Covid-19 is a challenge to global public health.	-1	0.5
02f0opkr	An outbreak of <scp>COVID</scp> ‐19 caused by a new coronavirus: what we know so far	Information on the new virus and its impact is being updated constantly.	-1	0.5
9595vm0k	SARS-CoV-2 specific antibody responses in COVID-19 patients	Here, we developed serological assays for the detection of SARS-CoV-2 neutralizing, spike- and nucleocapsid-specific antibodies.	-1	0.5
uze6ze8o	SARS to novel coronavirus – old lessons and new lessons	The unprecedented measures implemented in China are a bold attempt to control the outbreak – we need to understand their effectiveness to balance costs and benefits for similar events in the future.	-1	0.5
13jupb26	Computers and viral diseases. Preliminary bioinformatics studies on the design of a synthetic vaccine and a preventative peptidomimetic antagonist against the SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus	However, using Q-UEL systems to access relevant and emerging literature, and to interact with standard publically available bioinformatics tools on the Internet, did help quickly identify sequences of amino acids that are well conserved across many coronaviruses including 2019-nCoV.	1	0.7704122673047837
a5udnv5f	Perspectives on therapeutic neutralizing antibodies against the Novel Coronavirus SARS-CoV-2	Therapeutic neutralizing antibodies (NAbs) against SARS-CoV-2 will be greatly important therapeutic agents for the treatment of coronavirus disease 2019 (COVID-19).	1	0.7704122673047837
ljli6a2z	Automatic Identification of SARS Coronavirus using Compression-Complexity Measures	In 2013, our research group (Nagaraj et al., Eur.	-1	0.5
535lw99y	A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells	It was found that the S-protein from the SARS coronavirus (SARS-CoV) bind stronger to ACE2 than 2019-nCoV.	1	0.7704122673047837
73a7uvyz	Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV	The emergence of SARS-CoV-2 and of SARS-CoV caused widespread fear and concern and has threatened global health security.	-1	0.5
9i0a9beo	Covid-19 — Navigating the Uncharted	The median age of the patients was 59 years, with higher morbidity and mortality among the elderly and among those with coexisting conditions (similar to the situation with influenza); 56% of the patients were male.	-1	0.5
9igk3ke1	Individual risk management strategy and potential therapeutic options for the COVID-19 pandemic	Among the virus-contracted hosts, their different metabolic status, as determined by their diet, nutrition, age, sex, medical conditions, lifestyle, and environmental factors, govern the personal fate toward different clinical severity of COVID-19, from asymptomatic, mild, moderate, to death.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	Objective: To quantify and understand early changes in Twitter activity, content, and sentiment about the COVID-19 epidemic.	-1	0.5
